FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,361803.298579501,71826.698860161
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,409645.905116486,81105.4349058303
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,288340.76400476,65055.3050327944
123,-97.48,23.34,-75,-75,1,75,123.21,0.204356,16.0424,4.473065,313025.721275867,79590.2858560149
124,-97.48,23.44,-69,-69,1,69,123.21,0.229442,17.17065,4.42774,325428.06789555,71477.3137396872
125,-97.48,23.54,-72,-72,1,72,123.21,0.276906,19.07345,4.37932,351398.773389422,56641.1633234985
126,-97.48,23.64,-67,-67,1,67,123.21,0.209839,21.11075,4.331415,122517.653196598,19123.0483807711
127,-97.48,23.74,-61,-61,1,61,123.21,0.246217,22.41785,4.28174,77008.7941741203,12115.3188985526
128,-97.48,23.84,-60,-60,1,60,123.21,0.251998,23.0636,4.228795,67631.8086553675,10793.0560229446
129,-97.48,23.94,-53,-53,1,53,123.21,0.276585,24.1237,4.172455,74624.4314832489,11832.8901584675
130,-97.48,24.04,-54,-54,4,54,123.21,0.257132,24.00365,4.11378,10974.7739916839,1996.51518667378
131,-97.48,24.14,-50,-50,1,50,123.21,0.248395,23.17175,4.054585,41998.9134230216,5933.98767315116
132,-97.48,24.24,-49,-49,1,49,123.21,0.241808,22.3321,3.996545,37288.8277467435,4768.73202024482
133,-97.48,24.34,-48,-48,1,48,123.21,0.268614,22.06065,3.939985,42661.9608589672,5111.29454716737
134,-97.48,24.44,-40,-40,1,40,123.21,0.272111,22.06845,3.88418,57034.4716347013,6019.32242463419
135,-97.48,24.54,-37,-37,1,37,123.21,0.273396,22.06665,3.827665,59450.3883073197,6176.01516882133
136,-97.48,24.64,-34,-34,1,34,123.21,0.297981,22.0343,3.768465,63374.6838059089,6775.33387952557
137,-97.48,24.74,-21,-21,1,21,123.21,0.32877,21.85105,3.70826,34618.1821337254,4693.90374781106
138,-97.48,24.84,-21,-21,1,21,123.21,0.349006,21.6054,3.64865,38922.1951877322,5332.66142503266
139,-97.48,24.94,-17,-17,1,17,123.21,0.415154,21.52375,3.58976,48134.4333875245,6900.26000062993
140,-97.48,25.04,-12,-12,1,12,123.21,0.502658,21.9199,3.532105,80082.0848214774,11709.0749446656
141,-97.48,25.14,-3,-3,1,3,123.21,0.718912,22.4838,3.47765,503869.027407137,99958.1927412627
142,-97.48,25.24,-2,-2,1,2,123.21,1.2738,22.95355,3.425855,3210141.78047765,659622.051709453
153,-97.48,27.44,0,0,1,0,123.21,2.37006,26.1822,3.740225,42279782.7857878,9929184.73440482
154,-97.48,27.54,0,0,2,0,123.21,2.39654,26.1798,3.75217,29057621.4432042,6840646.99502934
155,-97.48,27.64,0,0,4,0,123.21,2.4499,26.1755,3.77387,8189444.00520142,2124077.28257491
156,-97.48,27.74,0,0,1,0,123.21,2.53425,26.1702,3.802745,42233131.743841,9974559.6785078
157,-97.48,27.84,-2,-2,1,2,123.21,7.52117,-4984.5695,3.837895,Inf,Inf
158,-97.38,21.14,-12,-12,1,12,123.21,1.78395,22.9672,3.888155,2424154.2518154,344728.23263087
159,-97.38,21.24,-14,-14,1,14,123.21,1.33623,23.56835,3.884095,1097892.59546534,150996.195771061
160,-97.38,21.34,-15,-15,1,15,123.21,1.18915,24.23655,3.88953,904181.914476207,121295.858367497
161,-97.38,21.44,0,0,1,0,123.21,0.97621,24.7925,3.905765,3223834.61834999,777892.382876035
162,-97.38,21.54,0,0,1,0,123.21,0.875808,24.86955,3.9334,2399739.21462522,580893.005902921
163,-97.38,21.64,-22,-22,1,22,123.21,0.65304,24.68525,3.972175,199491.721550029,24771.5504783288
164,-97.38,21.74,-48,-48,1,48,123.21,0.467443,24.39465,4.02065,149531.483949921,21855.7314237146
165,-97.38,21.84,-41,-41,1,41,123.21,0.307255,24.2214,4.07551,102335.564150159,13334.7602919281
166,-97.38,21.94,-65,-65,1,65,123.21,0.223801,22.9695,4.134635,59201.1232320492,9861.04203456384
167,-97.38,22.04,-70,-70,1,70,123.21,0.169508,19.80005,4.19727,112417.30214666,15900.9831789161
168,-97.38,22.14,-92,-92,1,92,123.21,0.128513,17.16175,4.262605,88721.5632865554,16241.598146547
182,-97.38,23.54,-144,-144,1,144,123.21,0.189702,14.367,4.336805,21313.8364097242,12311.8074151869
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,46850.9677816404,18762.6400513914
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,78978.5100369436,13216.0573971221
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,105451.226844736,14752.482020473
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,15843.8380686802,3122.74067927792
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,14829.0958445725,2925.3409784443
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,7483.73613497972,1294.38499628123
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,52476.7366959729,7540.54395763506
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,33564.3087641681,4109.27196017756
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,35068.4542895076,4041.77659631202
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,34414.4186281782,3921.65365125788
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,53381.8511298903,5550.89989401633
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,55721.9765344188,6030.21175989245
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,55803.645871762,6533.03402520984
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,36978.3213456652,4843.37739379454
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,62463.8742998846,6639.34143132448
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,59521.2854376674,6545.24821924257
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,124452.703762847,16056.7156956932
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,235903.727568979,52969.5898437782
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,1651566.73671556,376333.609722881
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,1606481.24804372,192419.918544353
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,2476309.65095588,520593.470238967
