FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,1218.13607490739,1474.38542895064
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,3681.8349205161,4194.92207003607
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,1755.72363762123,1687.81990850904
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,4449.41826410132,3338.59611699834
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,31823.2712795551,17280.2417429114
123,-97.48,23.34,-75,-75,1,75,123.21,0.204356,16.0424,4.473065,26880.4738143314,10592.0526657586
124,-97.48,23.44,-69,-69,1,69,123.21,0.229442,17.17065,4.42774,15550.157202421,4558.68316746615
125,-97.48,23.54,-72,-72,1,72,123.21,0.276906,19.07345,4.37932,9120.11560472202,2120.62833080539
126,-97.48,23.64,-67,-67,1,67,123.21,0.209839,21.11075,4.331415,10890.9346200875,2432.92908299743
127,-97.48,23.74,-61,-61,1,61,123.21,0.246217,22.41785,4.28174,9749.54818012612,2046.37109028848
128,-97.48,23.84,-60,-60,1,60,123.21,0.251998,23.0636,4.228795,7795.23113454711,1607.45149059514
129,-97.48,23.94,-53,-53,1,53,123.21,0.276585,24.1237,4.172455,9104.45299184708,1908.07461930631
130,-97.48,24.04,-54,-54,4,54,123.21,0.257132,24.00365,4.11378,9006.58856862604,2038.95587393291
131,-97.48,24.14,-50,-50,1,50,123.21,0.248395,23.17175,4.054585,15724.2546330552,2834.55049233791
132,-97.48,24.24,-49,-49,1,49,123.21,0.241808,22.3321,3.996545,25633.1830676338,3986.71194766795
133,-97.48,24.34,-48,-48,1,48,123.21,0.268614,22.06065,3.939985,32626.393379253,4659.39872245557
134,-97.48,24.44,-40,-40,1,40,123.21,0.272111,22.06845,3.88418,35360.5331312898,4700.02803964779
135,-97.48,24.54,-37,-37,1,37,123.21,0.273396,22.06665,3.827665,34258.9629366993,4657.66212070768
136,-97.48,24.64,-34,-34,1,34,123.21,0.297981,22.0343,3.768465,28970.3680312687,4040.70609360702
