FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,29865.9623215572,4220.16619334865
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,40761.4982027358,5065.6961875926
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,52490.0436123654,6493.95184367058
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,23750.0196781867,5939.85883555464
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,27745.0691916957,6958.97848552681
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,2632.44967203061,712.279325160564
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,34731.1916209134,6371.73539371444
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,164264.612854335,21940.9383439978
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,89948.7103426454,14232.6066722884
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,109923.046930635,16120.243425987
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,173706.20705373,21035.9603679556
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,217403.658888255,25321.9996062036
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,40100.8974575746,6503.58303473189
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,184027.63635716,23439.3735984668
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,90826.3966618944,11975.5881273502
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,137158.256830982,73128.9676919716
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,10359.0820246041,10779.9544009565
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,28.1783659259634,11.2375087419358
