FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
164,-97.38,21.74,-48,-48,1,48,123.21,0.467443,24.39465,4.02065,20928.383476783,3558.19633068458
165,-97.38,21.84,-41,-41,1,41,123.21,0.307255,24.2214,4.07551,9344.80589917807,1499.98299901776
166,-97.38,21.94,-65,-65,1,65,123.21,0.223801,22.9695,4.134635,28037.3365763013,5474.96880439486
167,-97.38,22.04,-70,-70,1,70,123.21,0.169508,19.80005,4.19727,32160.7413490446,5384.94125432896
168,-97.38,22.14,-92,-92,1,92,123.21,0.128513,17.16175,4.262605,45111.9414032005,9636.54601113795
182,-97.38,23.54,-144,-144,1,144,123.21,0.189702,14.367,4.336805,48276.363294091,33152.8775704579
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,12246.2329772993,6071.05916019848
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,50316.7390004423,9601.6454858603
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,32565.3396788885,5420.05707938461
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,52915.8768681393,11764.2038261951
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,52036.3512249704,11379.9002539532
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,65298.5645793925,12098.5481715531
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,53401.6362137598,8601.40601701999
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,42943.1652413097,6013.51566106328
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,28157.4591693535,3838.81543688764
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,28190.0948230895,3771.10882506659
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,8899.44904138628,1110.32955301402
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,7035.64091795061,903.387512546818
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,5818.23919195699,813.787065110062
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,5207.71400249263,822.01962854246
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,5283.08935145082,680.356464477272
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,5167.02420651543,676.970701549658
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,16575.2445328674,2589.16318607957
