FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,182758.608573753,32953.6181175303
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,51461.0588254684,8245.83033971206
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,255297.757064113,39011.8812851489
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,349258.555967353,111181.085580443
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,277209.951316901,88097.5057185135
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,22138.6183481334,7540.82185239644
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,24044.0884197738,6816.46898468429
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,1827.85063621868,399.513205725428
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,22482.9529146679,5390.69462571633
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,14602.9727250611,3269.35492284325
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,2564.08059026836,491.312723326843
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,1933.50000495301,357.119085571275
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,21229.7383799511,5448.619883487
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,538.457732101424,119.13150949432
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,725.482291895991,164.060559643139
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,2.22044604925031e-16,1.95706072900562e-14
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,2.22044604925031e-16,3.39426073900114e-14
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,96.8016903539919,123.152480648045
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,1885.5004485725,1062.3991758503
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,1345.96460207935,435.511716408924
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,1149.2844978294,364.098649802087
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,2412.79112756993,615.281991428593
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,2013.15379972596,511.529287687551
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,866.8517632455,208.421093249317
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,605.649505372616,142.040974332341
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,978.492530983354,194.445892514322
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,1491.63258741772,287.17852579077
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,1732.7280778273,320.155133862844
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,1682.84816214125,290.396596749551
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,2317.22463041898,331.195612436879
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,2539.04341201771,362.910112227232
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,5073.86945690144,1162.94504270443
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,42260.2433478579,10619.9985387332
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,344761.465868843,122442.875670132
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,980277.721292044,283442.574390156
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,356800.568521584,113354.975412239
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,271542.040062266,86220.6855542219
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,19831.2252444191,2837.0254674669
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,20841.3780597292,3230.27275555614
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,9393.28038104622,1178.09044527425
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,7048.15459870129,847.660807147523
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,10749.7079430828,1549.17437405392
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,6816.97457579408,900.269715353173
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,9500.57078022622,1287.43116148492
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,21926.0601254698,2888.3799638266
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,55690.5236934777,7095.02468836717
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,318413.925785997,100989.902834825
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,14115.0822133023,4694.99463638771
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,17667.1633786611,6030.8830247071
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,21824.7568894286,7720.4247197006
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,111.208127910884,41.9701177490637
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,121922.848358724,49297.1121871812
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,195406.165720274,73594.6251591826
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,1215.06679086143,245.271623517591
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,35681.109135641,9709.56009267272
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,869.503542198053,185.778179150256
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,1872.69322465561,432.428029166032
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,4192.11306782098,1345.26922129934
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,70.5374236597624,90.0205677757075
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,2.22044604925031e-16,2.51380435942841e-14
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,2.22044604925031e-16,1.41485376258232e-14
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,2.22044604925031e-16,3.16468510997513e-15
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,5614.59066683753,1611.6646559618
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,2413.71166773664,603.435082600768
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,1683.05372806217,422.409509302415
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,772.097395154674,180.306412370936
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,865.250391883483,180.288008236513
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,1221.59302842142,237.136571173887
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,1102.31388873697,222.390635744074
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,1657.19494594653,332.143701843842
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,1635.72289775177,397.884530795237
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,1702.02470750053,389.263078619083
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,1995.13300971831,423.426279875349
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,10562.7661351465,2576.38473968968
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,98989.4219583307,19985.5311411325
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,315965.824226936,88053.5126336988
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,256599.514962041,79935.1857231251
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,239052.041776952,77471.5193541096
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,355348.874368036,80422.3064942858
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,45470.4858163715,7939.0431685036
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,27037.2515767217,4604.96278696385
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,25342.5285829516,4324.89968921361
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,14194.8673605508,2240.41051864811
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,10002.1526116806,1478.42515536326
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,4208.94132874528,580.823904462667
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,2424.09884031744,389.913256028535
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,1900.07032552637,235.97262073158
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,2473.96947364739,304.687874742112
351,-97.18,27.14,-27,-27,1,27,123.21,0.413039,22.3004,2.77966,3581.34243634193,603.099470309781
352,-97.18,27.24,-26,-26,1,26,123.21,0.601251,23.07555,2.75402,4765.58838023013,682.436786669949
353,-97.18,27.34,-23,-23,1,23,123.21,0.582775,25.73495,2.73051,4892.91293763283,612.415459451541
354,-97.18,27.44,-21,-21,1,21,123.21,0.899906,25.42955,2.708775,6960.25812937272,860.641576890841
355,-97.18,27.54,-17,-17,1,17,123.21,1.34871,25.3192,2.689595,13554.0113310985,1857.1691676228
356,-97.18,27.64,-11,-11,2,11,123.21,2.22923,23.87655,2.673365,60088.8342011095,10022.641148949
